User,Date,Text,Reply,Repost,Like,View
@abimanan7466,2024-09-17-23:41:58,Terima kasih pak Jokowi atas pengabdian selama 10 tahun,0,0,0,4
@BangPino__,2024-09-17-22:59:43,"Terima Kasih Warga... Baliho Terima Kasih Jokowi, baru dipasang langsung diturunin warga. 

Rakyat udah mulai jenggah pada Mulyono ",211,2829,8129,183825
@laazuradomingo,2024-09-17-22:40:13,Terima kasih kepada tim penjemput yang berjuang untuk membawa pulang WNI dari Tiongkok. Semoga lancar semuanya.,0,0,0,1
@NOVIR007,2024-09-17-22:39:14,Rakyat serentak turunkan Baliho baliho terima kasih pak JokowiPertamina Nabrak Selasa kangen puncak klarifikasi Nebeng Nara Malaysia Amerika Mandalika Istirahat #GanyangJokowiGibran#FufufafaAdalahGibran ?,7,10,37,7454
@Monikanihil,2024-09-17-22:09:01,"Mikimayoba, perwakilan mahasiswa dari Universitas Respati, mengucapkan terima kasih yang sebesar-besarnya kepada Presiden Jokowi atas kepemimpinannya yang luar biasa selama menjabat, Jokowi telah menjadi pemimpin yang hebat dan membawa banyak perubahan positif bagi Indonesia.",0,0,1,16
@gunawan_dud,2024-09-17-21:16:43,"Terima kasih Presiden Jokowi, atas komitmennya dalam membangun Indonesia.#terimakasihpakjokowi #terimakasihpresidenjokowi #jokowimembangunnegeri #jokowihebat #indonesiamaju #indonesiaemas2045",0,0,0,12
@gunawan_dud,2024-09-17-21:16:33,"Terima kasih Presiden Jokowi, atas komitmennya dalam membangun Indonesia.#terimakasihpakjokowi #terimakasihpresidenjokowi #jokowimembangunnegeri #jokowihebat #indonesiamaju #IndonesiaEmas2045",0,0,0,11
@Mulyantini48490,2024-09-17-21:04:50,"Terima kasih banyak n salam kenal man teman n sahabat, jempol sedimen 85 like n 12 retwet. Meski kecil tapi begitu berarti, sbgi sekolah warga.
Agar tercerahkan dari king of qibul jokowi bin mulyono.",0,0,0,15
@lukmanu25635383,2024-09-17-20:22:38,Berbagai tokoh adat dari Sulawesi Selatan mengucapkan terima kasih atas pengabdian Jokowi selama 10 tahun membangun Indonesia#KeberhasilanJokowi#JokowiBerkelas#Jokowihebat#banggapunyapresidenJokowi#TerimaKasihPakJokowi,0,0,0,22
@NapiPKS,2024-09-17-19:46:04,"Terima kasih Bu Sri Mulyani ""Hari ini adalah titik, titik di mana saya mengakhiri tugas dari kabinet di bawah pimpinan Presiden Jokowi dan Wapres Ma'ruf Amin,"" kata Sri Mulyani.",0,2,1,157
@OneLove4Human,2024-09-17-19:34:32,"Terima kasih Jokowi, IKN keren bangetSekeren itu ibu kota NUSANTARADimata orang yang isi hatinya iri dan dengki... sebagus apapun kinerja presidennya. Akan tetap minus dimata mereka.terlalu banyak tuntutan dari A sampai Z. Mikir negara gak segampang ketikan tangan kalian. Mau sampai akhir Zamanpun.",0,0,2,17
@JamesH03518554,2024-09-17-19:04:41,"Terima kasih Presiden Jokowi, atas komitmennya dalam membangun Indonesia.#TerimaKasihPakJokowi #TerimaKasihPresidenJokowi #JokowiMembangunNegeri #JokowiHebat #IndonesiaMaju #IndonesiaEmas2045",0,0,0,5
@TheAragornII,2024-09-17-18:55:41,"tagar terima kasih, udah berbulan bulan digaungkan tapi gak naik juga....wkkkkkk",0,0,0,6
@BattiTwit,2024-09-17-18:55:04,"Itu kan kata situ, kata orang2 kalah dan sakit hati, kata kita sih sebaliknya.Terima kasih pak Jokowi 
Selamat bekerja pak Prabowo 

Sehat selalu, amin.",1,0,1,104
@Siswotomo187571,2024-09-17-18:50:15,"Oh terima kasih Jokowi telah merusak Konstitusi, Demokrasi dan menyensarakan rakyat. Penampilanmu yg seolah sederhana telah membius golongan IQ 78 kebawah",0,1,2,90
@anton_istianto,2024-09-17-18:18:34,Pak Jokowi hebat...terima kasih utk beliau ,0,0,0,14
@pln_123,2024-09-17-18:13:48,"  Hai Kaka, mohon maaf atas ketidaknyamanya, perihal keluhannya sdh mimin respon via DM dicek kembali ya Kak. Terima kasih. -Dilla",1,0,0,140
@bumnjkt8berani,2024-09-17-17:54:12,Terima kasih bapak!,0,0,1,629
@Petengkar,2024-09-17-17:43:26,terima kasih atas cawe2 nya,0,0,0,21
@my_vitamin9120,2024-09-17-17:28:00,Terima kasih pak Jokowi. Sehat² selalu ya Pak  (˶ 'ᵕ' ) ,0,0,2,516
@WahidUnyax,2024-09-17-17:23:00,Seluruh lapisan masyarakat mengucapkan Terimakasih untuk Presiden Jokowi#jokowihebat #jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik,0,0,0,4
@agus_abdul62134,2024-09-17-17:12:02,Terima kasih PK Jokowi,0,0,0,0
@danangarifin156,2024-09-17-16:44:13,"PEMBANGUNAN INFRASTRUKTUR MASIF, KONEKTIVITAS MENINGKAT! Terima kasih Presiden Jokowi! #TerimaKasihPakJokowi #KinerjaHebatJokowi #KinerjaJokowi #IndonesiaMaju",0,0,0,7
@dekade_08,2024-09-17-16:20:38,"Terima Kasih Pak Jokowi, karya-karyamu bagi Indonesia akan selalu bermanfaat bagi rakyat banyak, bagi seluruh masyarakat Indonesia.#prabowo #presidenjokowi #presidenterpilih #terimakasih #jokowi #mendingprabowo #dekade08 #terusmajubersamaprabowo",0,2,4,158
@Monikanihil,2024-09-17-16:07:06,"Infrastruktur makin kece, Indonesia makin maju! Terima kasih, Pak Jokowi!#TerimaKasihPakJokowi #JokowiPresidenTerbaik #PresidenJokoWidodo",0,0,0,6
@merdekadotcom,2024-09-17-15:59:33,"PP Muhammadiyah Temui Jokowi, Sampaikan Terima Kasih dan Penghargaan",0,0,0,134
@ArifSubagiyo2,2024-09-17-15:54:46,Ucapan Terima Kasih Key Opinion Leader (KOL) dari Berbagai Daerah terhadap Keberhasilan Kepemimpinan Presiden Jokowi #TerimaKasihJokowi,0,0,0,13
@liputan6dotcom,2024-09-17-15:50:34,"Pimpinan PP Muhammadiyah Temui Jokowi di Istana, Sampaikan Terima Kasih dan Penghargaan  #News",1,0,1,480
@ErikaHamka,2024-09-17-15:49:18,Terima kasih Presiden Jokowi#TerimaKasihPakJokowi #KinerjaHebatJokowi #KinerjaJokowi #IndonesiaMaju,0,0,1,7
@__itsmerachel_,2024-09-17-15:40:00,Testimoni dan Ucapan Terima Kasih Key Opinion Leader (KOL) dari Berbagai Daerah terhadap Keberhasilan Kepemimpinan Presiden Jokowi.#jokowihebat #jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik #TerimaKasihPakJokowi,0,0,0,6
@Monikanihil,2024-09-17-15:38:57,"Pace Willy, tokoh pemuda Papua di Banten, dengan tulus mengucapkan terima kasih kepada Presiden Jokowi atas segala upaya dan kerja kerasnya dalam membangun Indonesia.",0,0,0,19
@ErikaHamka,2024-09-17-15:29:29,Terima kasih Bapak Jokowi#jokowihebat #jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik #TerimaKasihPakJokowi,0,0,1,8
@allegory1318,2024-09-17-15:23:37,Tasya Rahma Dwi Cahya (Ketua Kohati HMI Banyuasin Kampus UNSRI) Mengucapkan Terima Kasih Atas Kepemimpinan Presiden Jokowi Menuju Indonesia Emas,0,0,0,72
@MediaVoi,2024-09-17-15:16:02,"Temui Jokowi di Istana, Muhammadiyah Terima Kasih Programnya Selama 10 Tahun Didukung",0,0,0,8
@DintarSyahdu,2024-09-17-15:07:06,Ucapan terima kasih dari Masyarakat Papua Bapak Ari Bahujo (Kadistrik Haju) kepada Presiden Jokowi yang telah banyak membawa perubahan dan kerukunan antara suku di Papua selama 1 Dekade masa kepemimpinan #JokowiHebat #PapuaMaju #Papua #papuamaju,0,0,1,24
@SINDOnews,2024-09-17-15:03:15,"Pimpinan Muhammadiyah Temui Jokowi di Istana, Sampaikan Penghormatan dan Terima Kasih",1,0,1,72
@fenifarannisaa,2024-09-17-14:56:27,Tokoh masyarakat di Kabupaten Luwu Utara Sulawesi Selatan mengucapkan Terima kasih atas pengabdian selama 10 Tahun yang telah diberikan oleh Pak Jokowi   #KeberhasilanJokowi #JokowiBerkelas #Jokowihebat #banggapunyapresidenJokowi #TerimaKasihPakJokowi,0,0,0,17
@lukmanu25635383,2024-09-17-14:54:51,Tokoh masyarakat di Kabupaten Barru Sulawesi Selatan mengucapkan Terima kasih atas pengabdian selama 10 Tahun yang telah diberikan oleh Pak Jokowi   #KeberhasilanJokowi #JokowiBerkelas #Jokowihebat #banggapunyapresidenJokowi #TerimaKasihPakJokowi,0,0,1,10
@AmirHerdiani,2024-09-17-14:53:10,Tokoh masyarakat di Kabupaten Barrru mengucapkan Terima kasih atas pengabdian selama 10 Tahun yang telah diberikan oleh Pak Jokowi   #KeberhasilanJokowi #JokowiBerkelas #Jokowihebat #banggapunyapresidenJokowi #TerimaKasihPakJokowi,0,0,0,4
@CintyaKirana32,2024-09-17-14:51:17,Tokoh masyarakat di Kabupaten Barrru mengucapkan Terima kasih atas pengabdian selama 10 Tahun yang telah diberikan oleh Pak Jokowi #KeberhasilanJokowi#JokowiBerkelas#Jokowihebat#banggapunyapresidenJokowi#TerimaKasihPakJokowi,0,0,0,18
@VIVAcoid,2024-09-17-14:41:08,"Sambangi Istana, Pimpinan Muhammadiyah Ucapkan Terima Kasih kepada Jokowi",12,7,12,1839
@DintarSyahdu,2024-09-17-14:39:53,Ucapan terima kasih dari Masyarakat Papua Bapak Dres Yanes Rumawi (Sekretaris Pemuda Adat Saireri II Nabire/Sekretaris BMAP Nabire) kepada Presiden Jokowi yang telah banyak membawa perubahan dan kemajuan di Papua selama 1 Dekade masa kepemimpinan #JokowiHebat #PapuaMaju #Papua,0,0,1,27
@dekade_08,2024-09-17-14:30:24,Dekamin nggak kuat melihat ekspresi tulus Pak Prabowo saat bilang terima kasih ke Pak Jokowi. Mewek nggak sih kamu guys?#prabowo #jokowi #sedih #mewek #ikn #Ibukotanusantara #indonesiamaju #BersamaIndonesiaMaju #dekade08 #mendingprabowo #terusmajubersamaprabowo,1,3,19,210
@detikcom,2024-09-17-14:23:00,"Haedar Nashir-Muhadjir Effendy Bertemu Jokowi di Istana, Ini yang Dibahas

Haedar mengatakan pihaknya menyampaikan terima kasih kepada Jokowi atas dukungan yang diberikan kepada Muhammadiyah selama menjabat presiden.

>> #detikcom",0,0,1,2967
@yetti_herl79228,2024-09-17-14:22:15,Terima kasih pa  sekarang sy bolak balik ke RS tapi ga bingung soal biaya karena  ada BPJS..mudah2an penerua bapak...pa  terus memikirkan kepentingan rakyat kecil mulai kesehatan sampai pendidikan...ga cuman mikir makan gratis tapi kurikulum sekolahan yang baik.,0,0,0,25
@IreneColins,2024-09-17-14:21:07,"Pembangunan Infrastruktur Masif, Konektivitas Meningkat! Terima Kasih Presiden Jokowi!#TerimaKasihPakJokowi #KinerjaHebatJokowi #KinerjaJokowi #IndonesiaMaju",0,0,0,6
@IreneColins,2024-09-17-14:20:24,"Terima Kasih Presien Jokowi Melalui Pembangunan, Konektivitas Semakin Meningkat!#TerimaKasihPakJokowi #KinerjaHebatJokowi #KinerjaJokowi #IndonesiaMaju",0,0,0,4
@kumparan,2024-09-17-13:52:35,"Ketua Umum Muhammadiyah Temui Jokowi di Istana, Sampaikan Terima Kasih #Newsupdate #update #news #text",0,0,0,641
@waknadiir,2024-09-17-13:41:34,Mobilitas jadi lebih mudah dengan pembangunan   infrastruktur era Jokowi. Terima kasih untuk semua yang telah dilakukan!    #KinerjaHebatJokowi #KinerjaJokowi,0,0,0,1
@waknadiir,2024-09-17-13:39:14,Desentralisasi pembangunan di era Jokowi kurangi   ketimpangan antar wilayah! Terima kasih Pak Jokowi!    #ProyekStrategisNasional #TerimaKasihPakJokowi,0,0,0,2
@waknadiir,2024-09-17-13:38:26,"Global Citizen Award untuk Presiden Jokowi, simbol   kepemimpinan yang berdampak bagi dunia. Terima kasih, Pak!    #JokowiBerkelas #KeberhasilanJokowi",0,0,0,1
@waknadiir,2024-09-17-13:35:43,"10 tahun penuh dengan pembangunan infrastruktur   strategis di seluruh Indonesia. Terima kasih, Jokowi!    #PresidenJokoWidodo #JokowiHebat",0,0,0,1
@sujimoto6,2024-09-17-13:35:04,"Terima Kasih Pak Tentu beliau ada kelemahan dan kekurangan. Tapi di ujung, kita harus punya timbangan yang adil. Silahkan timbang kelemahan beliau, tapi timbang juga jasa2nya. Setelah melihat begitu banyak yg beliau perbuat, timbangan saya menuntun untuk berterima kasih. Timbangan anda bagaimana?",0,0,0,9
@waknadiir,2024-09-17-13:34:56,Dua periode yang penuh kemajuan di sektor ekonomi!   Terima kasih Jokowi atas dedikasi membangun ekonomi Indonesia.    #TerimaKasihPakJokowi #JokowiHebat,0,0,0,1
@waknadiir,2024-09-17-13:33:46,"Terima kasih Presiden Jokowi, atas perhatian besar   terhadap Papua. Kemajuan ini adalah harapan bagi kita semua.    #PapuaMaju #JokoWidodo",0,0,0,1
@Nona_Watimuri,2024-09-17-13:28:59,"Para tokoh masyarakat, tokoh agama, dan tokoh pemuda dari berbagai daerah memberikan semangat dan apresiasi atas kerja keras Presiden Jokowi, selama memimpin Indonesia dalam 10 tahun terakhir. #jokowihebat #jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik #TerimaKasih",0,0,2,7
@waknadiir,2024-09-17-13:26:19,"Dari situasi sulit hingga kemajuan nyata, Presiden Jokowi telah membuktikan kepemimpinan yang solid. Terima kasih atas dedikasinya!  #JokowiTerbaik #JokowiPresidenTerbaik",0,0,0,3
@abdulmunifam10,2024-09-17-12:54:17,Testimoni dan Ucapan Terima Kasih Key Opinion Leader (KOL) dari Berbagai Daerah terhadap Keberhasilan Kepemimpinan Presiden Jokowi#jokowihebat #jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik #TerimaKasihPakJokowi,0,0,1,7
@HantamanKuning,2024-09-17-12:37:21,"Terima Kasih Kepada Bapak Presiden Jokowi Atas Kepemimpinan untuk Indonesia Maju 

Tasya Rahma (Ketua Kohati HMI Banyuasin )",0,0,0,15
@jeilinjs,2024-09-17-12:36:42,Testimoni dan Ucapan Terima Kasih Key Opinion Leader (KOL) dari Berbagai Daerah terhadap Keberhasilan Kepemimpinan Presiden Jokowi,0,1,0,13
@Bebywoon,2024-09-17-12:05:15,*Testimoni dan Ucapan Terima Kasih _Key Opinion Leader_ (KOL) dari Berbagai Daerah terhadap Keberhasilan Kepemimpinan Presiden Jokowi*,0,0,0,12
@MintraRudie,2024-09-17-11:36:15,Terima kasih pak jokowi sudah meratakan infrastruktur indonesia - #IndonesiaBersatu #KitaIndonesia #KalimantanTimur  #indonesia #Pembangunan #Infrastruktur #Jungkook #KaltimKekinian #KaltimHits #PON2024Juara #IndonesiaEmas2045,0,0,0,19
@MintraRudie,2024-09-17-11:35:48,Terima kasih pak jokowi sudah meratakan infrastruktur indonesia - #IndonesiaBersatu #KitaIndonesia #KalimantanTimur #KaltimKekinian #KaltimHits #indonesia #Pembangunan #Infrastruktur #Jungkook #PON2024Juara #IndonesiaEmas2045,0,0,0,18
@tamrinkit69,2024-09-17-11:26:07,Ibu Kustiwa mengucapkan terima kasih kepada pak Jokowi yang telah membuat pembangunan Indonesia semakin maju #kustiwa #fkdm #jokowi,0,1,1,10
@antaranews,2024-09-17-11:18:34,Presiden mengucapkan terima kasih atas dukungan dan kepercayaan dari FIBA pada Indonesia sehingga FIBA World Cup 2023 sukses terselenggara dan Indonesia tercatat sebagai salah satu penyelenggara yang terbaik.#fiba #basketball #jokowi,0,0,1,282
@agus_abdul62134,2024-09-17-10:51:00,Terima kasih PK Jokowi Timnas mendunia,0,0,0,7
@FAIZULDGN33,2024-09-17-10:50:22,Terima Kasih Presiden Jokowi karena kepemimpinan bapak telah membawa dampak besar bagi Papua,0,0,0,10
@FAIZULDGN33,2024-09-17-10:49:32,Terima kasih Presiden Jokowi telah membuat Papua berkembang,0,0,0,9
@agus_abdul62134,2024-09-17-10:49:22,Terima kasih PK Jokowi dan PK Erick Thohir,0,0,0,4
@nikiwisa,2024-09-17-10:46:59,"Terima kasih Pak Jokowi. Saya sangat terbantu dg program BPJS, operasi batu ginjal dan rawat inap covid selama 12 hari di RS dg pelayanan yang sangat baik untuk BPJS kelas 3. Terima kasih untuk pengabdiannya. Kekurangan selalu ada, semoga diperbaiki oleh pemimpin berikutnya.",0,0,2,125
@BigwinOktoberr_,2024-09-17-10:31:14,"kerenterima kasih pak jokowi dan semua yg terlibat,semoga Indonesia semakin maju aamiin",4,0,0,106
@Antinow4,2024-09-17-10:23:59,Terima kasih lah pada pak Jokowi yang telah mewujudkan 20 Oktober dalam melantik presiden baru. ,0,0,0,254
@MellisA_An,2024-09-17-10:02:14,"Tidak ada yang sempurna, namun dr segala  kelemahan n segala hal yg belum selesai tercapai
Sy berterima kasih atas segala hal baik yg telah beliau dilakukan.
covid kita mampu lewati dengan baik, pembangunan merata, penegakan hukum semakin transparan dllTerima kasih Pak Jokowi",4,5,26,2734
@IreneColins,2024-09-17-09:47:37,"Terima Kasih Jokowi, INDONESIA MAJU#TerimaKasihPakJokowi",0,0,0,5
@galanggagah98,2024-09-17-09:41:46,Terima kasih pak Jokowi & selamat pak Prabowo memimpin Indonesia. Semoga Indonesia makin maju & sejahtera,0,0,0,8
@NoniSimanju,2024-09-17-09:39:54,"Pak Jokowi, terima kasih atas kemudahan layanan kesehatan yang kini lebih terjangkau oleh seluruh rakyat Indonesia. #TerimaKasihPakJokowi",0,0,0,2
@CabiReina,2024-09-17-09:39:07,"Pak Jokowi, terima kasih atas pembangunan bendungan dan irigasi yang membantu petani meningkatkan produktivitas! #TerimaKasihPakJokowi",0,0,0,4
@AngkasaAyani,2024-09-17-09:38:15,"Pak Jokowi, terima kasih telah mempercepat pembangunan infrastruktur pariwisata yang membuat Indonesia lebih dikenal dunia. #TerimaKasihPakJokowi",0,0,0,10
@AngkasaAyani,2024-09-17-09:37:49,Terima kasih Pak Jokowi atas penguatan sistem kesehatan nasional yang lebih siap menghadapi krisis seperti pandemi. #TerimaKasihPakJokowi,0,0,0,7
@SorbanPaliid,2024-09-17-09:36:24,Terima kasih Pak Jokowi atas dedikasi dan kerja keras yang telah Bapak berikan untuk Indonesia. Semoga segala pencapaian Bapak menjadi inspirasi bagi generasi mendatang. #TerimaKasihPakJokowi,6,4,8,163
@karanganyarkab,2024-09-17-09:33:43,"Terima kasih ....kami telah koordinasikan dengan bidang tata ruang tentang hal ini, bahwasanya untuk peta memakai peta GISTARU ATR/BPN demikian terima kasih..",1,0,2,46
@CabiReina,2024-09-17-09:32:02,"Terima kasih Pak Jokowi atas pembangunan infrastruktur yang merata di seluruh pelosok negeri, membuka akses yang selama ini sulit dijangkau. #TerimaKasihPakJokowi",0,0,0,13
@rikywolf444,2024-09-17-09:31:10,"Sepuluh tahun sudah perjalanan pemerintahan Presiden Jokowi, di mana berbagai kemajuan dan perubahan telah diraih. Kepemimpinan beliau telah menghadirkan banyak inovasi dan kemajuan untuk negara. Terima kasih atas dedikasi dan kerja kerasnya.#TerimaKasihPakJokowi",0,0,1,4
@DintarSyahdu,2024-09-17-09:30:44,Ucapan terima kasih dari Masyarakat Papua Bapak Sem Tasti (Kepala Suku Burmeso/Seguasit Kab. Mamberamo Raya) kepada Presiden Jokowi yang telah banyak membawa perubahan dan kemajuan di Papua selama 1 Dekade masa kepemimpinan #JokowiHebat #JokowiPenegakanHukum #PapuaMaju #Papua,0,0,0,19
@Adv_ERAT,2024-09-17-09:16:32,"Terima Kasih Bapak Presiden Republik Indonesia Ir. Tentu beliau ada kelemahan dan kekurangan. Tapi di ujung, kita harus punya timbangan yang adil. Silahkan timbang kelemahan beliau, tapi timbang juga jasa2nya. Setelah melihat begitu banyak yg beliau perbuat, timbangan saya menuntun untuk berterima kasih. Timbangan anda bagaimana?",0,0,0,17
@kalula06121,2024-09-17-09:13:05,Terimakasih Bapak Jokowi atas Dedikasi tinggi yang diberikan pada Bangsa ini#TerimaKasihJokowi #JokowiPresidenTerbaik #ViralVideos,0,0,0,4
@karasandra78985,2024-09-17-09:06:04,Testimoni dan Ucapan Terima Kasih dari Tokoh Masyarakat terhadap Keberhasilan Kepimpinan Presiden JokowiTAG: #jokowihebat #jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik,0,0,1,10
@budidiep,2024-09-17-08:37:36,Terima kasih pak ,0,0,1,391
@miskiy28,2024-09-17-08:30:46,"Tdk ada manusia sempurna. Semua punya plus minus. Tp kl saya lebih memilih melihat plusnya, krn ketika di posisi beliau, blm tentu mampu berbuat yg lebih baik dr beliau, menyamai saja blm tentu mampu. Terima kasih pak  untuk pengabdian, dedikasi, dan kerja3nya 10 th ini.",2,1,5,886
@Magetan_PIS,2024-09-17-08:20:31,"Terima kasih, atas jasa-jasa bpk  ",0,0,0,13
@temanduit,2024-09-17-08:03:45,"pede level iblis bakal menang pilpres, tapi kenyataan kalah telak, NOL propinsi emang jd susah dan sedih utk terima kasih. betul atau betul??
ngueeheheheeek",0,0,0,171
@hariqosatria,2024-09-17-07:48:57,"Terima kasih untuk Pak Jokowi dan KH. Ma'ruf Amin serta jajaran, selamat mengabdi untuk Pak Prabowo dan Pak Gibran. #KitaSemuaSatuTujuan #Indonesiamaju ",0,3,15,2876
@MotherDragon14,2024-09-17-07:44:16,"Tidak mudah menjadi pemimpin yang hebat seperti Pak . Prestasinya selama menjabat Presiden patut kita apresiasi bersama! Terima kasih, Pak!  #TerimaKasihPakJokowi#TheTraineeSeriesFinalEP #ApelBesarPendampingDesa KadinIndonesia belum siap mempunyai pemimpin sehebat Presiden Jokowi. #TerimaKasihPakJokowi#TheTraineeSeriesFinalEP #ApelBesarPendampingDesa Kadin #LoveNextDoorEp10 Sunscreen #SemarakPONXXI",0,1,0,35
@Nutri_sar1,2024-09-17-06:12:31,"Terima Kasih Presiden Jokowi atas baktinya dlm 1 dekade, banyak tokoh masyarakat, agama, dan tokoh pemuda dari berbagai daerah memberikan semangat dan apresiasi atas kerja keras Presiden Jokowi#jokowihebat #jokowiterbaik #TerimaKasihJokowi #JokowiPresidenTerbaik #iOS18 Puncak",0,3,3,478
@agustianalief03,2024-09-17-03:33:26,Terimakasih bapak Jokowi atas segala pemerataan pembangunan di seluruh penjuru Indonesia#TerimakasihJokowi#JokowiHebat#PresidenJokowi#Banggapresidenjokowi,0,0,0,7
@agustianalief03,2024-09-17-03:33:05,"Terimakasih bapak Presiden Jokowi atas dedikasinya sampai ke pelosok desa, sangat bermanfaat bagi kami masyarakat kecil yang sangat butuh perhatian pemerintah#TerimakasihJokowi#JokowiHebat#PresidenJokowi#Banggapresidenjokowi",0,0,0,25
@BattoAjax,2024-09-17-03:20:16,"Yieeeeeeeeeehhhhhhh… Giliran KEOK…Ngoceh…!!!

Coba Menang pasti NGENYEK Mpuuuuddd MpuuuddTERIMA KASIH YA TUHAN Karena ENGKAU Telah MENGGAGALKAN MAHFUD jd WAPRES pak   thn 2019 lalu.",2,0,2,60
@BattoAjax,2024-09-17-02:09:26,TERIMA KASIH REZIM SEPAKBOLA NASIONAL      Pencapaian dan prestasi sepakbola Indonesia di era Presiden @jokowi dan jajaran. Trims penjelasannya Bang @HamdanHamedan,0,0,1,35
@hariqosatria,2024-09-16-23:10:13,"di hati jutaan warga: terima kasih pak jokowi, selamat mengabdi pak prabowo",1,0,5,1872
@Anwar6993312370,2024-09-16-22:12:47,"orang yg seperti kalo denger ;

'terima kasih pak jokowi'

pasti langsung kejang kejang",0,0,1,19
@ju16333,2024-09-16-21:06:40,"Seumur hidup baru aku tahu air mata katak, kampret, drakulla. Terima kasih atas tak tobat2nya beliau menjelang turun tahta msh berenang di air kotor kadin, kpk, pasukan berani mati, pilkada jakarta, dst dst dst ....",0,1,6,132
@vanc1Bozz,2024-09-16-21:01:58,Terima kasih pak Semoga anda sehat-sehat selalu dan diberi umur panjang untuk melihat negeri ini bubar! ,5,10,19,304
@PesonaNegeriku2,2024-09-16-20:26:38,"Ucapan Terima Kasih Kepada Presiden Jokowi selama 10 tahun yang sangat baik bagi kami di pelosok Papua Barat Daya baik infrastruktur, pendidikan dan kesejahteraan masyarakat Kampung Kwoor.

Kepala Kampung Kwoor - Softinus Yekwam",0,0,0,18
@budiprastiwi1,2024-09-16-19:08:22,"Sebagian besar rakyat Indonesia tidak peduli bahkan tidak mau tahu mengenai hal ini. Bagi sebagian besar rakyat Indonesia yg penting masih bisa makan dan hidup makanya d kasih bansos sdh lbh dr cukup utk bilang ""Terima kasih Jokowi"" Jokowi Buka Ekspor Pasir Laut setelah 20 Tahun Dilarang, Walhi: Kedaulatan Indonesia Sedang Dijual https://bisnis.tempo.co/read/1916548/jokowi-buka-ekspor-pasir-laut-setelah-20-tahun-dilarang-walhi-kedaulatan-indonesia-sedang-dijual?utm_source=Twitter&utm_medium=dlvr.it… #TempoBisnis",0,0,0,22
@El_Arenim,2024-09-16-18:52:14,Terima kasih Presiden Jokowi telah berupaya meningkatkan perekonomian nasional#TerimakasihPakJokowi #JokowiHebat #EkonomiStabil #EkonomiMeningkat #IndonesiaEmas2045 #UUCiptaker,0,0,1,4
@Merdekasatu1,2024-09-16-18:42:40,"Kepemimpinan Pak Jokowi selama ini mendapat apresiasi dari Ketua Majelis Dakwah Sumbar. Terima kasih, Pak! Semoga kerja kerasmu selalu dikenang.  #TerimakasihPakJokowi #PresidenKita",0,0,0,3
@Merdekasatu1,2024-09-16-18:42:27,"Terima kasih Pak Jokowi, ucap Ketua Majelis Dakwah Sumbar atas kepemimpinan yang penuh dengan kerja nyata untuk rakyat dan negara. Semoga selalu diberkahi!  #TerimakasihPakJokowi #BanggaPunyaPresiden",0,0,0,3
@bastian_pr42740,2024-09-16-17:39:10,Terima kasih Presiden Jokowi menjadikan Papua lebih berkembang dari segi ekonomi#TerimaKasihPakJokowi #PresidenJokowi #Jokowi #Gibran #GibranRakaBuming #GibranRakaBumingRaka #Kaesang #KaesangPangarep  #JagaIndonesia #Indonesia2045,0,0,0,24
@MuhammaRyan94,2024-09-16-17:31:07,"Terima kasih Pak Jokowi.. atas pemerataan pembangunan dan kerja keras dari bapak

Presiden Sehebat Jokowi",0,0,1,10
@tham878,2024-09-16-17:27:42,"Pak Prabowo seorang tokoh jenderal yg tdk suka basa basi, tdk suka omon2, tdk mau membohongi diri sendiri utk memuji seorang ttp beliau selalu bicara apa adanya...Terima kasih Pak Jokowi ",48,61,219,8929
@FloraGalak66,2024-09-16-17:06:45,Terima kasih Bapak Jokowi telah membangun Papua lebih baik #TerimaKasihPakJokowi #PresidenJokowi #Jokowi #JagaIndonesia #Indonesia2045Presiden Jokowi telah membuat Papua semakin sejahtera dan damai #TerimaKasihPakJokowi #PresidenJokowi #Jokowi #JagaIndonesia #Indonesia2045,1,0,0,8
@IAkkang92390,2024-09-16-16:49:50,Terima kasih presiden pak jokowi...,0,0,0,16
@FloraGalak66,2024-09-16-16:45:02,"Dari Sabang sampai Merauke, pembangunan merata banget. Ini baru pemimpin yang mikirnya jangka panjang. Terima kasih, Jokowi #JokowiHebat #JokowiTerbaik #TerimaKasihJokowi #JokowiPresidenTerbaikSalut banget sama Pak Jokowi! Infrastruktur di mana-mana, jalan tol, bandara, sampe kereta cepat. Indonesia makin maju #JokowiHebat #JokowiTerbaik #TerimaKasihJokowi #JokowiPresidenTerbaik",1,0,0,6
@tamrinkit69,2024-09-16-16:34:47,Achmad Fauzi mengucapkan terima kasih pak Jokowi yang membuat Indonesia mengalami transformasi yang signifikan diberbagai bidang #achmad Fauzi #jakartapusat #jokowi #indonesia,0,0,0,14
@AnissaBilla7,2024-09-16-16:15:41,Terima kasih Bapak Jokowi telah membangun Papua lebih baik,0,0,1,12
@AnissaBilla7,2024-09-16-15:42:40,Terima Kasih Presiden Jokowi atas kinerja dalam pembangunan Indonesia,0,0,1,10
